,Start_Base,End_Base,Event,Respon_Pitcher,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
72,1B,,Caught Stealing 2B,,686668,Brenton Doyle,621016,Jose Cuas,663898,Brendan Rodgers,R,Yan Gomes,543228,4,3,8,True,2023-09-24,Caught,2B
52,2B,,Caught Stealing 3B,,687263,Zach Neto,657746,Joe Ryan,592273,Brandon Drury,R,Ryan Jeffers,680777,2,3,5,True,2023-09-24,Caught,3B
90,1B,2B,Stolen Base 2B,,671221,Drew Waters,519151,Ryan Pressly,682515,Logan Porter,R,Yainer Diaz,673237,5,6,9,True,2023-09-24,Stolen,2B
22,1B,2B,Stolen Base 2B,,669364,Xavier Edwards,642547,Freddy Peralta,624585,Jorge Soler,R,William Contreras,661388,1,0,2,False,2023-09-24,Stolen,2B
48,1B,2B,Stolen Base 2B,,668930,Brice Turang,665795,Edward Cabrera,621438,Tyrone Taylor,R,Jacob Stallings,607732,4,1,5,True,2023-09-24,Stolen,2B
93,1B,2B,Stolen Base 2B,,669364,Xavier Edwards,656266,J.B. Bukauskas,624585,Jorge Soler,R,William Contreras,661388,6,1,8,False,2023-09-24,Stolen,2B
74,1B,2B,Stolen Base 2B,,543305,Aaron Hicks,680704,Nick Sandlin,656775,Cedric Mullins,R,David Fry,681807,1,5,7,True,2023-09-24,Stolen,2B
81,1B,,Caught Stealing 2B,,665926,Andrés Giménez,502043,Kyle Gibson,681807,David Fry,R,Adley Rutschman,668939,1,5,7,False,2023-09-24,Caught,2B
3,1B,2B,Stolen Base 2B,,673357,Luis Robert Jr.,676710,Kutter Crawford,650391,Eloy Jiménez,R,Connor Wong,657136,0,0,1,True,2023-09-24,Stolen,2B
21,1B,2B,Stolen Base 2B,,657136,Connor Wong,605182,Mike Clevinger,678882,Ceddanne Rafaela,R,Korey Lee,686676,1,0,3,False,2023-09-24,Stolen,2B
38,1B,2B,Stolen Base 2B,,657757,Gavin Sheets,676710,Kutter Crawford,621545,Zach Remillard,R,Connor Wong,657136,1,0,5,True,2023-09-24,Stolen,2B
18,1B,2B,Stolen Base 2B,,657088,Forrest Wall,672851,Joan Adon,671739,Michael Harris II,R,Keibert Ruiz,660688,0,0,3,True,2023-09-24,Stolen,2B
28,1B,2B,Stolen Base 2B,,657041,Lane Thomas,675911,Spencer Strider,660688,Keibert Ruiz,R,Travis d'Arnaud,518595,2,0,3,False,2023-09-24,Stolen,2B
54,1B,,Caught Stealing 2B,,642086,Dominic Smith,642216,Allan Winans,608841,Joey Meneses,R,Sean Murphy,669221,2,1,5,False,2023-09-24,Caught,2B
87,1B,2B,Stolen Base 2B,,656305,Matt Chapman,621363,Colin Poche,672386,Alejandro Kirk,L,René Pinto,650907,5,6,8,True,2023-09-24,Stolen,2B
31,1B,2B,Stolen Base 2B,,664314,Estevan Florial,518876,Merrill Kelly,518934,DJ LeMahieu,R,Gabriel Moreno,672515,0,2,3,False,2023-09-23,Stolen,2B
50,1B,2B,Stolen Base 2B,,572233,Christian Walker,669711,Greg Weissert,677950,Alek Thomas,R,Austin Wells,669224,2,2,5,True,2023-09-23,Stolen,2B
69,1B,2B,Stolen Base 2B,,682998,Corbin Carroll,598286,Nick Ramirez,672515,Gabriel Moreno,L,Austin Wells,669224,2,3,7,True,2023-09-23,Stolen,2B
18,1B,2B,Stolen Base 2B,,657088,Forrest Wall,672851,Joan Adon,671739,Michael Harris II,R,Keibert Ruiz,660688,0,0,3,True,2023-09-23,Stolen,2B
28,1B,2B,Stolen Base 2B,,657041,Lane Thomas,675911,Spencer Strider,660688,Keibert Ruiz,R,Travis d'Arnaud,518595,2,0,3,False,2023-09-23,Stolen,2B
71,1B,2B,Stolen Base 2B,,518692,Freddie Freeman,548389,Ross Stripling,681546,James Outman,R,Patrick Bailey,672275,5,0,7,False,2023-09-23,Stolen,2B
47,1B,2B,Stolen Base 2B,,665487,Fernando Tatis Jr.,669467,Andre Pallante,665742,Juan Soto,R,Andrew Knizner,668800,1,0,5,False,2023-09-23,Stolen,2B
122,2B,3B,Stolen Base 3B,,691023,Jordan Walker,605130,Scott Barlow,668800,Andrew Knizner,R,Luis Campusano,669134,2,5,11,True,2023-09-23,Stolen,3B
123,1B,2B,Stolen Base 2B,,672279,Michael Siani,605130,Scott Barlow,668800,Andrew Knizner,R,Luis Campusano,669134,2,5,11,True,2023-09-23,Stolen,2B
1,1B,2B,Stolen Base 2B,,672580,Maikel Garcia,641585,J.P. France,677951,Bobby Witt Jr.,R,Yainer Diaz,673237,0,0,1,True,2023-09-23,Stolen,2B
15,1B,,Caught Stealing 2B,,671221,Drew Waters,641585,J.P. France,680418,Tyler Cropley,R,Yainer Diaz,673237,0,1,2,True,2023-09-23,Caught,2B
54,1B,2B,Stolen Base 2B,,665161,Jeremy Peña,543475,Jordan Lyles,676694,Jake Meyers,R,Tyler Cropley,680418,0,3,5,False,2023-09-23,Stolen,2B
63,1B,2B,Stolen Base 2B,,663656,Kyle Tucker,672578,Carlos Hernández,547989,José Abreu,R,Tyler Cropley,680418,0,3,6,False,2023-09-23,Stolen,2B
72,1B,2B,Stolen Base 2B,,665161,Jeremy Peña,676092,Collin Snider,572138,Jon Singleton,R,Tyler Cropley,680418,1,3,7,False,2023-09-23,Stolen,2B
36,1B,2B,Stolen Base 2B,,666969,Adolis García,669302,Logan Gilbert,641680,Jonah Heim,R,Cal Raleigh,663728,2,0,4,False,2023-09-23,Stolen,2B
77,1B,,Caught Stealing 2B,,666969,Adolis García,623437,Justin Topa,641598,Mitch Garver,R,Cal Raleigh,663728,2,0,8,False,2023-09-23,Caught,2B
17,1B,2B,Stolen Base 2B,,682829,Elly De La Cruz,663559,Bailey Falter,663697,Jonathan India,L,Endy Rodríguez,682848,4,0,2,False,2023-09-23,Stolen,2B
18,2B,3B,Stolen Base 3B,,682829,Elly De La Cruz,663559,Bailey Falter,663697,Jonathan India,L,Endy Rodríguez,682848,4,0,2,False,2023-09-23,Stolen,3B
113,1B,2B,Stolen Base 2B,,670770,TJ Friedl,669796,Jose E. Hernandez,656413,Stuart Fairchild,L,Endy Rodríguez,682848,9,9,7,False,2023-09-23,Stolen,2B
136,2B,,Caught Stealing 3B,,678225,Ji Hwan Bae,571882,Derek Law,675961,Alika Williams,R,Tyler Stephenson,663886,9,13,8,True,2023-09-23,Caught,3B
11,1B,2B,Stolen Base 2B,,656811,Ryan O'Hearn,615698,Cal Quantrill,656775,Cedric Mullins,R,David Fry,681807,0,1,1,True,2023-09-23,Stolen,2B
41,1B,2B,Stolen Base 2B,,683002,Gunnar Henderson,615698,Cal Quantrill,668939,Adley Rutschman,R,David Fry,681807,0,1,4,True,2023-09-23,Stolen,2B
92,1B,2B,Stolen Base 2B,,650559,Bryan De La Cruz,606303,Joel Payamps,542932,Jon Berti,R,William Contreras,661388,5,4,8,False,2023-09-23,Stolen,2B
36,1B,,Caught Stealing 2B,,672820,Lenyn Sosa,601713,Nick Pivetta,686676,Korey Lee,R,Reese McGuire,624512,0,0,5,True,2023-09-23,Caught,2B
30,1B,2B,Stolen Base 2B,,678009,Parker Meadows,671212,Joe Boyle,608348,Carson Kelly,R,Shea Langeliers,669127,2,1,4,True,2023-09-23,Stolen,2B
34,1B,2B,Stolen Base 2B,,664913,Seth Brown,666214,Joey Wentz,669127,Shea Langeliers,L,Carson Kelly,608348,2,1,4,False,2023-09-23,Stolen,2B
37,1B,,Caught Stealing 2B,,621466,DJ Stewart,554430,Zack Wheeler,683146,Brett Baty,R,J.T. Realmuto,592663,3,2,4,True,2023-09-23,Caught,2B
60,1B,2B,Stolen Base 2B,,592663,J.T. Realmuto,500779,Jose Quintana,592206,Nick Castellanos,L,Omar Narváez,553882,6,2,5,False,2023-09-23,Stolen,2B
86,1B,,Caught Stealing 2B,,592663,J.T. Realmuto,657585,Reed Garrett,592206,Nick Castellanos,R,Omar Narváez,553882,7,5,7,False,2023-09-23,Caught,2B
44,1B,2B,Stolen Base 2B,,686668,Brenton Doyle,665871,Javier Assad,453568,Charlie Blackmon,R,Yan Gomes,543228,1,3,4,True,2023-09-23,Stolen,2B
102,1B,2B,Stolen Base 2B,,670156,Miles Mastrobuoni,571863,Matt Koch,663538,Nico Hoerner,R,Elias Díaz,553869,6,3,8,False,2023-09-23,Stolen,2B
52,1B,2B,Stolen Base 2B,,682617,Marco Luciano,642232,Ryan Yarbrough,666149,Tyler Fitzgerald,L,Will Smith,669257,0,3,7,True,2023-09-22,Stolen,2B
12,1B,2B,Stolen Base 2B,,680700,Richie Palacios,663362,Matt Waldron,671056,Iván Herrera,R,Brett Sullivan,664954,0,0,2,True,2023-09-22,Stolen,2B
54,1B,2B,Stolen Base 2B,,669242,Tommy Edman,663362,Matt Waldron,502671,Paul Goldschmidt,R,Brett Sullivan,664954,1,1,6,True,2023-09-22,Stolen,2B
32,1B,,Caught Stealing 2B,,643393,Tony Kemp,687830,Sawyer Gipson-Long,671732,Lawrence Butler,R,Carson Kelly,608348,1,0,4,False,2023-09-22,Caught,2B
78,1B,2B,Stolen Base 2B,,665923,Esteury Ruiz,622259,Trey Wingenter,675656,Kevin Smith,R,Carson Kelly,608348,8,2,7,False,2023-09-22,Stolen,2B
80,2B,3B,Stolen Base 3B,,665923,Esteury Ruiz,622259,Trey Wingenter,669127,Shea Langeliers,R,Carson Kelly,608348,8,2,7,False,2023-09-22,Stolen,3B
56,1B,2B,Stolen Base 2B,,658668,Edward Olivares,664285,Framber Valdez,679845,Nick Loftin,L,Yainer Diaz,673237,2,4,6,True,2023-09-22,Stolen,2B
41,1B,2B,Stolen Base 2B,,694497,Evan Carter,682243,Bryce Miller,608369,Corey Seager,R,Cal Raleigh,663728,4,0,5,False,2023-09-22,Stolen,2B
18,1B,,Caught Stealing 2B,,596115,Trevor Story,657053,Touki Toussaint,666915,Bobby Dalbec,R,Korey Lee,686676,0,0,2,False,2023-09-22,Caught,2B
50,1B,2B,Stolen Base 2B,,673357,Luis Robert Jr.,676477,Garrett Whitlock,650391,Eloy Jiménez,R,Connor Wong,657136,1,0,6,True,2023-09-22,Stolen,2B
52,2B,3B,Stolen Base 3B,,673357,Luis Robert Jr.,676477,Garrett Whitlock,683734,Andrew Vaughn,R,Connor Wong,657136,1,1,6,True,2023-09-22,Stolen,3B
79,1B,2B,Stolen Base 2B,,543305,Aaron Hicks,675916,James Karinchak,676059,Jordan Westburg,R,David Fry,681807,6,5,6,True,2023-09-22,Stolen,2B
107,1B,2B,Stolen Base 2B,,686823,Will Brennan,605347,Jorge López,681807,David Fry,R,Adley Rutschman,668939,7,6,7,False,2023-09-22,Stolen,2B
8,1B,2B,Stolen Base 2B,,682928,CJ Abrams,450203,Charlie Morton,657041,Lane Thomas,R,Sean Murphy,669221,0,3,1,False,2023-09-22,Stolen,2B
45,1B,2B,Stolen Base 2B,,696285,Jacob Young,670241,Darius Vines,682928,CJ Abrams,R,Sean Murphy,669221,3,4,4,False,2023-09-22,Stolen,2B
65,1B,2B,Stolen Base 2B,,679032,Johan Rojas,641360,Phil Bickford,656941,Kyle Schwarber,R,Omar Narváez,553882,4,2,7,False,2023-09-22,Stolen,2B
71,1B,2B,Stolen Base 2B,,607208,Trea Turner,641360,Phil Bickford,547180,Bryce Harper,R,Omar Narváez,553882,4,2,7,False,2023-09-22,Stolen,2B
80,1B,,Caught Stealing 2B,,681082,Bryson Stott,622098,Drew Smith,592663,J.T. Realmuto,R,Omar Narváez,553882,4,3,8,False,2023-09-22,Caught,2B
41,1B,2B,Stolen Base 2B,,668930,Brice Turang,663773,Bryan Hoeing,663368,Blake Perkins,R,Nick Fortes,663743,0,10,2,True,2023-09-22,Stolen,2B
40,1B,2B,Stolen Base 2B,,543807,George Springer,607192,Tyler Glasnow,666182,Bo Bichette,R,René Pinto,650907,1,1,6,True,2023-09-22,Stolen,2B
43,1B,2B,Stolen Base 2B,,666182,Bo Bichette,607192,Tyler Glasnow,665489,Vladimir Guerrero Jr.,R,René Pinto,650907,1,1,6,True,2023-09-22,Stolen,2B
66,1B,2B,Stolen Base 2B,,666139,Josh Lowe,605135,Chris Bassitt,623912,Harold Ramírez,R,Alejandro Kirk,672386,1,4,6,False,2023-09-22,Stolen,2B
91,2B,,Caught Stealing 3B,,593160,Whit Merrifield,592094,Jason Adam,669289,Santiago Espinal,R,René Pinto,650907,2,5,9,True,2023-09-22,Caught,3B
6,1B,2B,Stolen Base 2B,,670770,TJ Friedl,656578,Andre Jackson,687952,Christian Encarnacion-Strand,R,Endy Rodríguez,682848,0,0,1,False,2023-09-22,Stolen,2B
19,1B,2B,Stolen Base 2B,,682829,Elly De La Cruz,682847,Luis L. Ortiz,666181,Will Benson,R,Endy Rodríguez,682848,0,0,2,False,2023-09-22,Stolen,2B
22,2B,3B,Stolen Base 3B,,682829,Elly De La Cruz,682847,Luis L. Ortiz,663697,Jonathan India,R,Endy Rodríguez,682848,1,0,2,False,2023-09-22,Stolen,3B
78,1B,2B,Stolen Base 2B,,678225,Ji Hwan Bae,664139,Ian Gibaut,656582,Connor Joe,R,Tyler Stephenson,663886,5,4,7,True,2023-09-22,Stolen,2B
35,1B,2B,Stolen Base 2B,,663538,Nico Hoerner,663562,Noah Davis,641355,Cody Bellinger,R,Elias Díaz,553869,1,0,3,False,2023-09-22,Stolen,2B
49,1B,2B,Stolen Base 2B,,670156,Miles Mastrobuoni,663562,Noah Davis,643565,Mike Tauchman,R,Elias Díaz,553869,3,0,4,False,2023-09-22,Stolen,2B
76,1B,2B,Stolen Base 2B,,691718,Pete Crow-Armstrong,608718,Brent Suter,664023,Ian Happ,L,Elias Díaz,553869,5,0,7,False,2023-09-22,Stolen,2B
77,1B,2B,Stolen Base 2B,,518692,Freddie Freeman,518397,Scott Alexander,669257,Will Smith,L,Blake Sabol,666165,5,2,8,False,2023-09-21,Stolen,2B
56,1B,,Caught Stealing 2B,,678009,Parker Meadows,695243,Mason Miller,668670,Jake Rogers,R,Shea Langeliers,669127,0,5,6,True,2023-09-21,Caught,2B
60,2B,3B,Stolen Base 3B,,669261,Jack Suwinski,543294,Kyle Hendricks,669707,Jared Triolo,R,Yan Gomes,543228,0,3,5,True,2023-09-21,Stolen,3B
61,1B,2B,Stolen Base 2B,,609280,Miguel Andujar,543294,Kyle Hendricks,669707,Jared Triolo,R,Yan Gomes,543228,0,3,5,True,2023-09-21,Stolen,2B
20,1B,2B,Stolen Base 2B,,596019,Francisco Lindor,624133,Ranger Suárez,643446,Jeff McNeil,L,J.T. Realmuto,592663,2,1,2,True,2023-09-21,Stolen,2B
74,1B,2B,Stolen Base 2B,,665506,Cristian Pache,656257,Jeff Brigham,656941,Kyle Schwarber,R,Francisco Alvarez,682626,5,4,6,False,2023-09-21,Stolen,2B
85,1B,2B,Stolen Base 2B,,596019,Francisco Lindor,518886,Craig Kimbrel,668901,Mark Vientos,R,J.T. Realmuto,592663,5,4,8,True,2023-09-21,Stolen,2B
90,1B,2B,Stolen Base 2B,,643446,Jeff McNeil,518886,Craig Kimbrel,683146,Brett Baty,R,J.T. Realmuto,592663,5,4,8,True,2023-09-21,Stolen,2B
29,1B,2B,Stolen Base 2B,,608070,José Ramírez,680570,Grayson Rodriguez,647304,Josh Naylor,R,Adley Rutschman,668939,0,0,3,False,2023-09-21,Stolen,2B
79,1B,2B,Stolen Base 2B,,647304,Josh Naylor,672335,Cionel Pérez,671289,Tyler Freeman,L,Adley Rutschman,668939,2,2,8,False,2023-09-21,Stolen,2B
56,1B,2B,Stolen Base 2B,,518934,DJ LeMahieu,663878,Nate Pearson,592450,Aaron Judge,R,Alejandro Kirk,672386,5,0,7,False,2023-09-21,Stolen,2B
41,1B,2B,Stolen Base 2B,,645277,Ozzie Albies,600921,Andrés Machado,663586,Austin Riley,R,Drew Millas,686452,1,5,4,True,2023-09-21,Stolen,2B
60,1B,2B,Stolen Base 2B,,660670,Ronald Acuña Jr.,676265,Cory Abbott,645277,Ozzie Albies,R,Drew Millas,686452,1,6,5,True,2023-09-21,Stolen,2B
65,1B,2B,Stolen Base 2B,,666139,Josh Lowe,665896,José Marte,622534,Manuel Margot,R,Logan O'Hoppe,681351,3,4,6,False,2023-09-21,Stolen,2B
70,2B,3B,Stolen Base 3B,,622534,Manuel Margot,665896,José Marte,666018,Jonathan Aranda,R,Logan O'Hoppe,681351,3,4,6,False,2023-09-21,Stolen,3B
59,1B,2B,Stolen Base 2B,,678009,Parker Meadows,518489,Ryan Brasier,608348,Carson Kelly,R,Austin Barnes,605131,1,3,7,True,2023-09-20,Stolen,2B
57,1B,,Caught Stealing 2B,,655316,Andruw Monasterio,606930,Jacob Barnes,663368,Blake Perkins,R,Iván Herrera,671056,1,4,7,True,2023-09-20,Caught,2B
56,1B,2B,Stolen Base 2B,,593160,Whit Merrifield,650633,Michael King,662139,Daulton Varsho,R,Austin Wells,669224,0,1,7,True,2023-09-20,Stolen,2B
48,1B,2B,Stolen Base 2B,,542932,Jon Berti,673540,Kodai Senga,607732,Jacob Stallings,R,Omar Narváez,553882,1,3,4,False,2023-09-20,Stolen,2B
12,1B,2B,Stolen Base 2B,,593428,Xander Bogaerts,502624,Chase Anderson,665487,Fernando Tatis Jr.,R,Austin Wynns,642851,0,2,1,False,2023-09-20,Stolen,2B
24,1B,,Caught Stealing 2B,,676946,Matthew Batten,502624,Chase Anderson,664954,Brett Sullivan,R,Austin Wynns,642851,1,2,2,False,2023-09-20,Caught,2B
65,2B,3B,Stolen Base 3B,,453568,Charlie Blackmon,472610,Luis García,696100,Hunter Goodman,R,Brett Sullivan,664954,1,2,7,True,2023-09-20,Stolen,3B
66,1B,2B,Stolen Base 2B,,666134,Nolan Jones,472610,Luis García,696100,Hunter Goodman,R,Brett Sullivan,664954,1,2,7,True,2023-09-20,Stolen,2B
8,1B,2B,Stolen Base 2B,,682998,Corbin Carroll,657277,Logan Webb,502054,Tommy Pham,R,Patrick Bailey,672275,0,1,1,False,2023-09-20,Stolen,2B
13,1B,2B,Stolen Base 2B,,572233,Christian Walker,657277,Logan Webb,677950,Alek Thomas,R,Patrick Bailey,672275,1,1,1,False,2023-09-20,Stolen,2B
30,1B,2B,Stolen Base 2B,,682998,Corbin Carroll,657277,Logan Webb,606466,Ketel Marte,R,Patrick Bailey,672275,1,1,3,False,2023-09-20,Stolen,2B
8,1B,2B,Stolen Base 2B,,680869,Zack Gelof,669923,George Kirby,676116,Ryan Noda,R,Cal Raleigh,663728,0,0,1,False,2023-09-20,Stolen,2B
69,1B,,Caught Stealing 2B,,672284,Jarred Kelenic,661309,Adrián Martínez,664034,Ty France,R,Tyler Soderstrom,691016,3,6,7,True,2023-09-20,Caught,2B
76,1B,2B,Stolen Base 2B,,664059,Sam Haggerty,660906,Francisco Pérez,664238,Dylan Moore,L,Tyler Soderstrom,691016,3,6,8,True,2023-09-20,Stolen,2B
33,1B,2B,Stolen Base 2B,,658668,Edward Olivares,608337,Lucas Giolito,686681,Michael Massey,R,David Fry,681807,3,0,3,False,2023-09-20,Stolen,2B
54,1B,,Caught Stealing 2B,,677951,Bobby Witt Jr.,608337,Lucas Giolito,669004,MJ Melendez,R,David Fry,681807,4,2,4,False,2023-09-20,Caught,2B
68,1B,2B,Stolen Base 2B,,671221,Drew Waters,675916,James Karinchak,682515,Logan Porter,R,David Fry,681807,4,2,6,False,2023-09-20,Stolen,2B
70,2B,3B,Stolen Base 3B,,671221,Drew Waters,675916,James Karinchak,672580,Maikel Garcia,R,David Fry,681807,4,2,6,False,2023-09-20,Stolen,3B
5,1B,2B,Stolen Base 2B,,623993,Anthony Santander,664299,Cristian Javier,656775,Cedric Mullins,R,Yainer Diaz,673237,0,1,1,True,2023-09-20,Stolen,2B
23,1B,,Caught Stealing 2B,,676801,Chas McCormick,680694,Kyle Bradish,455117,Martín Maldonado,R,Adley Rutschman,668939,0,1,3,False,2023-09-20,Caught,2B
5,1B,,Caught Stealing 2B,,657041,Lane Thomas,656629,Michael Kopech,608841,Joey Meneses,R,Carlos Pérez,656024,1,0,1,False,2023-09-20,Caught,2B
47,1B,2B,Stolen Base 2B,,666906,Jake Alu,669947,Jesse Scholtens,682928,CJ Abrams,R,Carlos Pérez,656024,4,1,3,False,2023-09-20,Stolen,2B
82,1B,2B,Stolen Base 2B,,650489,Willi Castro,664747,Alexis Díaz,571657,Kyle Farmer,R,Luke Maile,571912,3,3,9,True,2023-09-20,Stolen,2B
89,2B,3B,Stolen Base 3B,,571657,Kyle Farmer,594580,Sam Moll,663616,Trevor Larnach,L,Luke Maile,571912,3,3,9,True,2023-09-20,Stolen,3B
90,1B,2B,Stolen Base 2B,,543877,Christian Vázquez,594580,Sam Moll,663616,Trevor Larnach,L,Luke Maile,571912,3,3,9,True,2023-09-20,Stolen,2B
55,1B,2B,Stolen Base 2B,,670032,Nicky Lopez,605400,Aaron Nola,660670,Ronald Acuña Jr.,R,Garrett Stubbs,596117,2,4,5,False,2023-09-20,Stolen,2B
61,1B,2B,Stolen Base 2B,,669016,Brandon Marsh,445926,Jesse Chavez,595909,Jake Cave,R,Sean Murphy,669221,2,4,6,True,2023-09-20,Stolen,2B
92,1B,2B,Stolen Base 2B,,663897,Luke Williams,518886,Craig Kimbrel,671739,Michael Harris II,R,Garrett Stubbs,596117,4,4,9,False,2023-09-20,Stolen,2B
94,2B,3B,Stolen Base 3B,,663897,Luke Williams,518886,Craig Kimbrel,606115,Orlando Arcia,R,Garrett Stubbs,596117,4,4,9,False,2023-09-20,Stolen,3B
102,2B,3B,Stolen Base 3B,,679032,Johan Rojas,621345,A.J. Minter,664761,Alec Bohm,L,Sean Murphy,669221,4,4,10,True,2023-09-20,Stolen,3B
103,1B,2B,Stolen Base 2B,,547180,Bryce Harper,621345,A.J. Minter,664761,Alec Bohm,L,Sean Murphy,669221,4,4,10,True,2023-09-20,Stolen,2B
77,1B,2B,Stolen Base 2B,,621035,Chris Taylor,656638,Alex Lange,444482,David Peralta,R,Jake Rogers,668670,2,2,8,False,2023-09-19,Stolen,2B
29,2B,3B,Stolen Base 3B,,682998,Corbin Carroll,502171,Alex Cobb,502054,Tommy Pham,R,Patrick Bailey,672275,5,2,2,False,2023-09-19,Stolen,3B
31,1B,2B,Stolen Base 2B,,606466,Ketel Marte,502171,Alex Cobb,502054,Tommy Pham,R,Patrick Bailey,672275,5,2,2,False,2023-09-19,Stolen,2B
25,1B,,Caught Stealing 2B,,665923,Esteury Ruiz,622491,Luis Castillo,643393,Tony Kemp,R,Cal Raleigh,663728,0,1,3,False,2023-09-19,Caught,2B
28,1B,,Caught Stealing 2B,,643393,Tony Kemp,622491,Luis Castillo,680869,Zack Gelof,R,Cal Raleigh,663728,0,1,3,False,2023-09-19,Caught,2B
30,1B,2B,Stolen Base 2B,,606192,Teoscar Hernández,621112,Paul Blackburn,553993,Eugenio Suárez,R,Shea Langeliers,669127,0,1,4,True,2023-09-19,Stolen,2B
59,1B,2B,Stolen Base 2B,,664059,Sam Haggerty,687922,Easton Lucas,664238,Dylan Moore,L,Shea Langeliers,669127,0,2,7,True,2023-09-19,Stolen,2B
7,1B,2B,Stolen Base 2B,,666134,Nolan Jones,605483,Blake Snell,553869,Elias Díaz,L,Luis Campusano,669134,0,0,2,True,2023-09-19,Stolen,2B
11,2B,3B,Stolen Base 3B,,666134,Nolan Jones,605483,Blake Snell,676701,Alan Trejo,L,Luis Campusano,669134,0,0,2,True,2023-09-19,Stolen,3B
49,2B,3B,Stolen Base 3B,,665742,Juan Soto,668970,Gavin Hollowell,596847,Ji Man Choi,R,Elias Díaz,553869,0,0,6,False,2023-09-19,Stolen,3B
55,1B,2B,Stolen Base 2B,,666134,Nolan Jones,605483,Blake Snell,660707,Elehuris Montero,L,Luis Campusano,669134,0,0,7,True,2023-09-19,Stolen,2B
67,2B,3B,Stolen Base 3B,,665487,Fernando Tatis Jr.,664875,Justin Lawrence,665742,Juan Soto,R,Elias Díaz,553869,0,0,8,False,2023-09-19,Stolen,3B
6,1B,2B,Stolen Base 2B,,656775,Cedric Mullins,686613,Hunter Brown,677008,Heston Kjerstad,R,Yainer Diaz,673237,0,2,1,True,2023-09-19,Stolen,2B
55,1B,2B,Stolen Base 2B,,656775,Cedric Mullins,686613,Hunter Brown,677008,Heston Kjerstad,R,Yainer Diaz,673237,3,5,6,True,2023-09-19,Stolen,2B
82,1B,2B,Stolen Base 2B,,624428,Adam Frazier,664353,José Urquidy,543510,James McCann,R,Yainer Diaz,673237,5,9,7,True,2023-09-19,Stolen,2B
5,1B,2B,Stolen Base 2B,,663457,Lars Nootbaar,656730,Trevor Megill,502671,Paul Goldschmidt,R,William Contreras,661388,0,0,1,False,2023-09-19,Stolen,2B
10,2B,3B,Stolen Base 3B,,676475,Alec Burleson,656730,Trevor Megill,571448,Nolan Arenado,R,William Contreras,661388,2,0,1,False,2023-09-19,Stolen,3B
84,1B,2B,Stolen Base 2B,,621438,Tyrone Taylor,669467,Andre Pallante,686217,Sal Frelick,R,Andrew Knizner,668800,3,5,8,True,2023-09-19,Stolen,2B
97,1B,2B,Stolen Base 2B,,661388,William Contreras,596271,Casey Lawrence,467793,Carlos Santana,R,Andrew Knizner,668800,3,6,9,True,2023-09-19,Stolen,2B
15,1B,,Caught Stealing 2B,,658668,Edward Olivares,671106,Logan Allen,676369,Nelson Velázquez,L,Bo Naylor,666310,2,0,1,False,2023-09-19,Caught,2B
79,1B,2B,Stolen Base 2B,,679845,Nick Loftin,675916,James Karinchak,668472,Nick Pratto,R,Bo Naylor,666310,6,2,5,False,2023-09-19,Stolen,2B
85,1B,2B,Stolen Base 2B,,665926,Andrés Giménez,679525,Alec Marsh,672356,Gabriel Arias,R,Logan Porter,682515,7,2,6,True,2023-09-19,Stolen,2B
45,1B,2B,Stolen Base 2B,,660670,Ronald Acuña Jr.,547179,Michael Lorenzen,645277,Ozzie Albies,R,J.T. Realmuto,592663,3,0,5,False,2023-09-19,Stolen,2B
70,1B,2B,Stolen Base 2B,,607208,Trea Turner,675911,Spencer Strider,547180,Bryce Harper,R,Travis d'Arnaud,518595,7,3,6,True,2023-09-19,Stolen,2B
19,1B,,Caught Stealing 2B,,641313,Tim Anderson,671131,Jackson Rutledge,673357,Luis Robert Jr.,R,Drew Millas,686452,0,0,3,True,2023-09-19,Caught,2B
27,2B,3B,Stolen Base 3B,,596019,Francisco Lindor,666129,Braxton Garrett,682626,Francisco Alvarez,L,Nick Fortes,663743,0,1,3,True,2023-09-19,Stolen,3B
65,2B,3B,Stolen Base 3B,,641658,Garrett Hampson,664192,Joey Lucchesi,542932,Jon Berti,L,Francisco Alvarez,682626,3,1,6,False,2023-09-19,Stolen,3B
8,1B,2B,Stolen Base 2B,,596146,Max Kepler,518585,Fernando Cruz,650489,Willi Castro,R,Tyler Stephenson,663886,0,0,2,True,2023-09-19,Stolen,2B
39,2B,3B,Stolen Base 3B,,668715,Spencer Steer,628317,Kenta Maeda,663886,Tyler Stephenson,R,Ryan Jeffers,680777,0,2,4,False,2023-09-19,Stolen,3B
40,1B,2B,Stolen Base 2B,,641584,Jake Fraley,628317,Kenta Maeda,663886,Tyler Stephenson,R,Ryan Jeffers,680777,0,2,4,False,2023-09-19,Stolen,2B
77,1B,2B,Stolen Base 2B,,518692,Freddie Freeman,542585,José Cisnero,502110,J.D. Martinez,R,Jake Rogers,668670,8,3,7,False,2023-09-18,Stolen,2B
36,1B,2B,Stolen Base 2B,,680869,Zack Gelof,693433,Bryan Woo,664913,Seth Brown,R,Luis Torrens,620443,0,1,3,False,2023-09-18,Stolen,2B
62,1B,2B,Stolen Base 2B,,676609,José Caballero,676664,JP Sears,620443,Luis Torrens,L,Shea Langeliers,669127,0,4,6,True,2023-09-18,Stolen,2B
